time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,image_path
2022-01-01,20.8,18.0,24.1,5.3,,,9.7,,1010.2,,images\img_2022-01-01_-23.5505_-46.6333.png
2022-01-02,21.5,17.8,25.8,17.0,,,7.3,,1012.1,,images\img_2022-01-02_-23.5505_-46.6333.png
2022-01-03,21.5,17.7,26.4,14.0,,,7.4,,1011.3,,images\img_2022-01-03_-23.5505_-46.6333.png
2022-01-04,22.1,19.3,25.7,13.4,,,12.2,,1008.3,,images\img_2022-01-04_-23.5505_-46.6333.png
2022-01-05,21.5,19.7,25.2,9.1,,,18.5,,1007.3,,images\img_2022-01-05_-23.5505_-46.6333.png
2022-01-06,20.7,18.6,25.4,16.9,,,14.2,,1009.6,,images\img_2022-01-06_-23.5505_-46.6333.png
2022-01-07,19.1,17.9,21.7,2.7,,,16.9,,1012.5,,images\img_2022-01-07_-23.5505_-46.6333.png
2022-01-08,18.6,16.8,20.8,2.1,,,17.9,,1013.9,,images\img_2022-01-08_-23.5505_-46.6333.png
2022-01-09,17.8,16.1,19.9,2.5,,,16.3,,1014.9,,images\img_2022-01-09_-23.5505_-46.6333.png
2022-01-10,19.0,15.0,24.1,0.9,,,7.5,,1011.6,,images\img_2022-01-10_-23.5505_-46.6333.png
2022-01-11,20.3,17.7,25.9,6.6,,,6.3,,1011.4,,images\img_2022-01-11_-23.5505_-46.6333.png
2022-01-12,21.1,18.1,26.5,21.7,,,7.1,,1013.8,,images\img_2022-01-12_-23.5505_-46.6333.png
2022-01-13,21.7,18.7,26.6,20.0,,,6.4,,1017.5,,images\img_2022-01-13_-23.5505_-46.6333.png
2022-01-14,22.4,19.7,27.7,5.2,,,7.3,,1019.7,,images\img_2022-01-14_-23.5505_-46.6333.png
2022-01-15,22.5,20.1,27.3,2.4,,,7.4,,1018.7,,images\img_2022-01-15_-23.5505_-46.6333.png
2022-01-16,22.0,19.1,27.5,13.6,,,7.1,,1015.2,,images\img_2022-01-16_-23.5505_-46.6333.png
2022-01-17,22.2,17.7,27.3,3.7,,,9.0,,1014.4,,images\img_2022-01-17_-23.5505_-46.6333.png
2022-01-18,22.9,19.0,28.7,14.0,,,7.3,,1016.1,,images\img_2022-01-18_-23.5505_-46.6333.png
2022-01-19,22.7,18.4,29.0,8.8,,,6.2,,1017.4,,images\img_2022-01-19_-23.5505_-46.6333.png
2022-01-20,23.3,20.2,28.5,1.8,,,5.5,,1016.4,,images\img_2022-01-20_-23.5505_-46.6333.png
2022-01-21,22.3,18.4,27.9,0.1,,,8.8,,1015.2,,images\img_2022-01-21_-23.5505_-46.6333.png
2022-01-22,22.0,18.3,28.9,0.1,,,9.0,,1014.9,,images\img_2022-01-22_-23.5505_-46.6333.png
2022-01-23,23.2,18.8,31.1,0.0,,,7.7,,1013.9,,images\img_2022-01-23_-23.5505_-46.6333.png
2022-01-24,23.9,19.9,31.1,2.2,,,8.7,,1013.1,,images\img_2022-01-24_-23.5505_-46.6333.png
2022-01-25,23.6,19.3,30.8,1.8,,,8.5,,1012.7,,images\img_2022-01-25_-23.5505_-46.6333.png
2022-01-26,24.1,19.5,29.5,1.9,,,9.4,,1011.6,,images\img_2022-01-26_-23.5505_-46.6333.png
2022-01-27,23.8,19.7,29.3,1.0,,,13.4,,1010.5,,images\img_2022-01-27_-23.5505_-46.6333.png
2022-01-28,21.0,18.4,25.4,7.8,,,12.5,,1010.5,,images\img_2022-01-28_-23.5505_-46.6333.png
2022-01-29,19.7,18.4,22.8,45.0,,,7.7,,1011.1,,images\img_2022-01-29_-23.5505_-46.6333.png
2022-01-30,20.7,18.2,24.3,25.1,,,13.7,,1011.5,,images\img_2022-01-30_-23.5505_-46.6333.png
2022-01-31,20.4,19.1,23.6,31.7,,,16.9,,1011.6,,images\img_2022-01-31_-23.5505_-46.6333.png
2022-02-01,21.1,19.2,25.5,9.0,,,12.3,,1013.5,,images\img_2022-02-01_-23.5505_-46.6333.png
2022-02-02,21.1,18.0,26.5,4.6,,,8.0,,1015.6,,images\img_2022-02-02_-23.5505_-46.6333.png
2022-02-03,21.2,18.2,26.3,12.0,,,6.3,,1015.0,,images\img_2022-02-03_-23.5505_-46.6333.png
2022-02-04,22.4,19.0,26.5,4.1,,,10.7,,1012.9,,images\img_2022-02-04_-23.5505_-46.6333.png
2022-02-05,22.8,19.8,26.7,7.4,,,12.4,,1011.3,,images\img_2022-02-05_-23.5505_-46.6333.png
2022-02-06,22.5,20.0,27.1,25.9,,,11.5,,1011.7,,images\img_2022-02-06_-23.5505_-46.6333.png
2022-02-07,20.4,17.9,22.6,47.6,,,13.8,,1013.3,,images\img_2022-02-07_-23.5505_-46.6333.png
2022-02-08,19.7,17.1,23.3,1.7,,,14.3,,1013.8,,images\img_2022-02-08_-23.5505_-46.6333.png
2022-02-09,19.0,15.4,23.2,0.8,,,13.3,,1014.3,,images\img_2022-02-09_-23.5505_-46.6333.png
2022-02-10,19.3,15.4,25.0,0.4,,,12.3,,1014.2,,images\img_2022-02-10_-23.5505_-46.6333.png
2022-02-11,19.4,15.5,23.9,1.0,,,12.7,,1014.3,,images\img_2022-02-11_-23.5505_-46.6333.png
2022-02-12,19.9,16.8,24.5,1.7,,,12.1,,1014.5,,images\img_2022-02-12_-23.5505_-46.6333.png
2022-02-13,20.9,16.8,27.4,1.0,,,7.6,,1012.6,,images\img_2022-02-13_-23.5505_-46.6333.png
2022-02-14,22.3,17.8,29.0,0.5,,,7.9,,1011.9,,images\img_2022-02-14_-23.5505_-46.6333.png
2022-02-15,20.5,17.2,24.8,8.3,,,10.3,,1015.1,,images\img_2022-02-15_-23.5505_-46.6333.png
2022-02-16,20.3,16.2,26.1,0.0,,,9.9,,1016.0,,images\img_2022-02-16_-23.5505_-46.6333.png
2022-02-17,20.1,16.8,26.7,26.5,,,9.4,,1013.7,,images\img_2022-02-17_-23.5505_-46.6333.png
2022-02-18,18.7,16.5,22.7,4.8,,,8.0,,1011.6,,images\img_2022-02-18_-23.5505_-46.6333.png
2022-02-19,19.7,16.4,25.6,4.8,,,7.7,,1012.2,,images\img_2022-02-19_-23.5505_-46.6333.png
2022-02-20,21.0,17.6,26.8,15.8,,,7.8,,1014.4,,images\img_2022-02-20_-23.5505_-46.6333.png
2022-02-21,22.3,17.2,28.3,0.4,,,6.4,,1015.7,,images\img_2022-02-21_-23.5505_-46.6333.png
2022-02-22,22.5,16.7,29.0,0.2,,,6.5,,1015.5,,images\img_2022-02-22_-23.5505_-46.6333.png
2022-02-23,22.1,17.2,28.7,7.4,,,7.8,,1014.2,,images\img_2022-02-23_-23.5505_-46.6333.png
2022-02-24,21.8,17.9,27.5,1.5,,,8.2,,1015.8,,images\img_2022-02-24_-23.5505_-46.6333.png
2022-02-25,22.2,17.9,28.9,0.0,,,10.8,,1017.7,,images\img_2022-02-25_-23.5505_-46.6333.png
2022-02-26,21.5,17.1,28.2,0.0,,,9.2,,1017.5,,images\img_2022-02-26_-23.5505_-46.6333.png
2022-02-27,22.3,18.1,28.1,0.6,,,9.1,,1015.5,,images\img_2022-02-27_-23.5505_-46.6333.png
2022-02-28,24.3,18.8,31.1,0.0,,,9.7,,1013.2,,images\img_2022-02-28_-23.5505_-46.6333.png
2022-03-01,24.1,19.9,30.4,0.3,,,10.3,,1013.3,,images\img_2022-03-01_-23.5505_-46.6333.png
2022-03-02,23.9,19.0,30.0,0.4,,,7.6,,1013.9,,images\img_2022-03-02_-23.5505_-46.6333.png
2022-03-03,23.2,17.9,29.2,0.2,,,6.8,,1014.4,,images\img_2022-03-03_-23.5505_-46.6333.png
2022-03-04,22.3,18.7,28.4,2.4,,,5.8,,1015.2,,images\img_2022-03-04_-23.5505_-46.6333.png
2022-03-05,22.9,18.2,29.4,10.7,,,6.2,,1014.2,,images\img_2022-03-05_-23.5505_-46.6333.png
2022-03-06,23.2,18.1,29.5,5.5,,,7.2,,1013.7,,images\img_2022-03-06_-23.5505_-46.6333.png
2022-03-07,23.6,18.2,29.7,1.1,,,5.6,,1013.2,,images\img_2022-03-07_-23.5505_-46.6333.png
2022-03-08,23.8,19.2,30.5,0.4,,,8.3,,1014.2,,images\img_2022-03-08_-23.5505_-46.6333.png
2022-03-09,22.8,19.3,29.0,0.3,,,8.2,,1014.9,,images\img_2022-03-09_-23.5505_-46.6333.png
2022-03-10,24.1,18.3,30.1,0.0,,,6.3,,1012.9,,images\img_2022-03-10_-23.5505_-46.6333.png
2022-03-11,23.8,20.1,29.8,7.8,,,11.1,,1012.3,,images\img_2022-03-11_-23.5505_-46.6333.png
2022-03-12,21.1,19.0,25.5,33.2,,,8.5,,1014.4,,images\img_2022-03-12_-23.5505_-46.6333.png
2022-03-13,21.4,19.4,26.2,16.5,,,5.7,,1015.1,,images\img_2022-03-13_-23.5505_-46.6333.png
2022-03-14,21.3,18.5,26.5,29.5,,,5.1,,1012.9,,images\img_2022-03-14_-23.5505_-46.6333.png
2022-03-15,21.0,18.5,25.3,13.9,,,5.4,,1013.4,,images\img_2022-03-15_-23.5505_-46.6333.png
2022-03-16,21.4,18.4,25.9,17.3,,,5.3,,1014.5,,images\img_2022-03-16_-23.5505_-46.6333.png
2022-03-17,23.2,18.8,28.8,1.0,,,8.6,,1014.2,,images\img_2022-03-17_-23.5505_-46.6333.png
2022-03-18,23.9,19.8,28.7,1.5,,,5.9,,1015.0,,images\img_2022-03-18_-23.5505_-46.6333.png
2022-03-19,22.9,19.6,28.5,3.5,,,8.7,,1014.7,,images\img_2022-03-19_-23.5505_-46.6333.png
2022-03-20,18.9,16.9,20.4,13.2,,,18.7,,1018.4,,images\img_2022-03-20_-23.5505_-46.6333.png
2022-03-21,17.8,15.4,21.6,0.6,,,19.7,,1020.6,,images\img_2022-03-21_-23.5505_-46.6333.png
2022-03-22,17.9,14.1,24.1,0.1,,,16.3,,1019.8,,images\img_2022-03-22_-23.5505_-46.6333.png
2022-03-23,20.5,15.1,26.8,0.3,,,10.2,,1016.8,,images\img_2022-03-23_-23.5505_-46.6333.png
2022-03-24,22.8,17.6,28.5,0.0,,,12.6,,1013.8,,images\img_2022-03-24_-23.5505_-46.6333.png
2022-03-25,24.3,19.9,29.4,0.0,,,12.7,,1011.6,,images\img_2022-03-25_-23.5505_-46.6333.png
2022-03-26,22.8,20.3,27.9,6.3,,,9.7,,1011.9,,images\img_2022-03-26_-23.5505_-46.6333.png
2022-03-27,21.0,18.4,24.6,24.3,,,5.0,,1015.1,,images\img_2022-03-27_-23.5505_-46.6333.png
2022-03-28,20.4,18.8,24.1,12.8,,,9.0,,1017.6,,images\img_2022-03-28_-23.5505_-46.6333.png
2022-03-29,21.0,18.1,25.6,2.7,,,9.1,,1016.0,,images\img_2022-03-29_-23.5505_-46.6333.png
2022-03-30,22.5,17.8,28.1,0.1,,,8.9,,1012.6,,images\img_2022-03-30_-23.5505_-46.6333.png
2022-03-31,19.2,16.7,23.6,7.5,,,13.6,,1016.0,,images\img_2022-03-31_-23.5505_-46.6333.png
2022-04-01,17.3,16.4,19.3,11.6,,,16.0,,1020.2,,images\img_2022-04-01_-23.5505_-46.6333.png
2022-04-02,18.4,16.6,22.0,2.5,,,16.6,,1021.0,,images\img_2022-04-02_-23.5505_-46.6333.png
2022-04-03,20.5,16.3,26.1,1.1,,,14.2,,1018.6,,images\img_2022-04-03_-23.5505_-46.6333.png
2022-04-04,22.8,18.6,28.4,0.7,,,9.1,,1016.1,,images\img_2022-04-04_-23.5505_-46.6333.png
2022-04-05,20.9,18.8,24.3,5.0,,,8.7,,1017.0,,images\img_2022-04-05_-23.5505_-46.6333.png
2022-04-06,19.9,17.7,24.5,0.4,,,10.0,,1017.2,,images\img_2022-04-06_-23.5505_-46.6333.png
2022-04-07,19.1,16.6,24.8,0.1,,,11.2,,1016.7,,images\img_2022-04-07_-23.5505_-46.6333.png
2022-04-08,21.3,16.8,28.7,11.7,,,8.7,,1015.3,,images\img_2022-04-08_-23.5505_-46.6333.png
2022-04-09,21.2,17.2,27.7,1.5,,,8.9,,1014.2,,images\img_2022-04-09_-23.5505_-46.6333.png
2022-04-10,20.2,17.7,24.5,0.2,,,8.5,,1014.7,,images\img_2022-04-10_-23.5505_-46.6333.png
2022-04-11,20.9,16.9,27.6,0.0,,,9.7,,1014.0,,images\img_2022-04-11_-23.5505_-46.6333.png
2022-04-12,21.9,18.2,28.2,3.6,,,9.5,,1012.0,,images\img_2022-04-12_-23.5505_-46.6333.png
2022-04-13,20.9,17.3,26.5,12.4,,,8.7,,1012.2,,images\img_2022-04-13_-23.5505_-46.6333.png
2022-04-14,19.2,16.2,23.1,2.2,,,12.0,,1013.2,,images\img_2022-04-14_-23.5505_-46.6333.png
2022-04-15,15.3,12.2,18.4,0.8,,,15.4,,1017.0,,images\img_2022-04-15_-23.5505_-46.6333.png
2022-04-16,15.1,11.1,19.4,0.6,,,9.9,,1019.1,,images\img_2022-04-16_-23.5505_-46.6333.png
2022-04-17,15.5,13.3,19.7,0.3,,,10.8,,1020.1,,images\img_2022-04-17_-23.5505_-46.6333.png
2022-04-18,15.7,12.8,20.6,0.0,,,11.5,,1020.0,,images\img_2022-04-18_-23.5505_-46.6333.png
2022-04-19,16.9,12.1,23.6,0.3,,,9.0,,1019.1,,images\img_2022-04-19_-23.5505_-46.6333.png
2022-04-20,17.9,15.1,23.7,0.1,,,9.6,,1019.0,,images\img_2022-04-20_-23.5505_-46.6333.png
2022-04-21,18.3,14.5,25.4,0.0,,,7.4,,1015.9,,images\img_2022-04-21_-23.5505_-46.6333.png
2022-04-22,19.5,12.9,27.6,0.1,,,7.9,,1011.2,,images\img_2022-04-22_-23.5505_-46.6333.png
2022-04-23,21.7,17.6,26.5,0.0,,,21.7,,1011.1,,images\img_2022-04-23_-23.5505_-46.6333.png
2022-04-24,19.2,15.3,25.5,0.0,,,8.9,,1018.4,,images\img_2022-04-24_-23.5505_-46.6333.png
2022-04-25,20.3,17.0,26.5,0.0,,,11.9,,1018.9,,images\img_2022-04-25_-23.5505_-46.6333.png
2022-04-26,21.4,16.4,28.9,0.0,,,6.4,,1016.9,,images\img_2022-04-26_-23.5505_-46.6333.png
2022-04-27,22.0,15.0,29.7,0.0,,,8.9,,1015.6,,images\img_2022-04-27_-23.5505_-46.6333.png
2022-04-28,22.7,16.6,29.4,0.0,,,9.1,,1016.5,,images\img_2022-04-28_-23.5505_-46.6333.png
2022-04-29,19.4,16.9,23.5,10.7,,,12.7,,1019.8,,images\img_2022-04-29_-23.5505_-46.6333.png
2022-04-30,18.4,17.3,21.0,1.9,,,13.8,,1019.7,,images\img_2022-04-30_-23.5505_-46.6333.png
2022-05-01,21.3,16.9,27.6,0.0,,,10.1,,1015.3,,images\img_2022-05-01_-23.5505_-46.6333.png
2022-05-02,20.8,16.1,26.9,0.2,,,6.5,,1015.9,,images\img_2022-05-02_-23.5505_-46.6333.png
2022-05-03,22.2,16.5,28.9,0.0,,,11.7,,1013.3,,images\img_2022-05-03_-23.5505_-46.6333.png
2022-05-04,17.8,13.5,20.4,4.8,,,18.8,,1012.0,,images\img_2022-05-04_-23.5505_-46.6333.png
2022-05-05,15.0,11.2,18.3,0.6,,,15.6,,1017.9,,images\img_2022-05-05_-23.5505_-46.6333.png
2022-05-06,15.6,12.7,19.8,0.0,,,11.4,,1022.4,,images\img_2022-05-06_-23.5505_-46.6333.png
2022-05-07,14.5,12.1,18.3,0.0,,,12.2,,1023.2,,images\img_2022-05-07_-23.5505_-46.6333.png
2022-05-08,16.4,13.4,21.5,0.0,,,13.1,,1021.9,,images\img_2022-05-08_-23.5505_-46.6333.png
2022-05-09,17.0,14.0,22.6,0.0,,,11.7,,1021.3,,images\img_2022-05-09_-23.5505_-46.6333.png
2022-05-10,16.6,12.8,23.1,0.0,,,8.6,,1018.5,,images\img_2022-05-10_-23.5505_-46.6333.png
2022-05-11,18.4,13.8,24.4,2.1,,,11.7,,1014.6,,images\img_2022-05-11_-23.5505_-46.6333.png
2022-05-12,17.1,15.2,21.1,0.4,,,9.8,,1016.9,,images\img_2022-05-12_-23.5505_-46.6333.png
2022-05-13,17.2,13.9,22.5,0.0,,,10.1,,1019.2,,images\img_2022-05-13_-23.5505_-46.6333.png
2022-05-14,18.1,15.0,24.3,0.0,,,10.6,,1018.1,,images\img_2022-05-14_-23.5505_-46.6333.png
2022-05-15,18.3,14.7,22.7,3.3,,,13.9,,1013.8,,images\img_2022-05-15_-23.5505_-46.6333.png
2022-05-16,17.1,14.6,21.5,0.0,,,13.7,,1015.4,,images\img_2022-05-16_-23.5505_-46.6333.png
2022-05-17,13.6,9.4,17.3,0.2,,,15.8,,1015.4,,images\img_2022-05-17_-23.5505_-46.6333.png
2022-05-18,9.9,6.1,14.7,0.0,,,30.8,,1014.2,,images\img_2022-05-18_-23.5505_-46.6333.png
2022-05-19,10.6,6.8,16.1,0.0,,,16.0,,1017.0,,images\img_2022-05-19_-23.5505_-46.6333.png
2022-05-20,11.3,6.0,16.9,0.0,,,5.4,,1021.4,,images\img_2022-05-20_-23.5505_-46.6333.png
2022-05-21,12.9,9.6,19.0,0.0,,,7.6,,1023.8,,images\img_2022-05-21_-23.5505_-46.6333.png
2022-05-22,14.1,9.7,21.0,0.0,,,8.6,,1022.8,,images\img_2022-05-22_-23.5505_-46.6333.png
2022-05-23,15.2,9.4,23.0,0.0,,,7.6,,1020.8,,images\img_2022-05-23_-23.5505_-46.6333.png
2022-05-24,15.9,10.4,22.9,0.0,,,10.2,,1021.7,,images\img_2022-05-24_-23.5505_-46.6333.png
2022-05-25,16.3,9.8,23.6,0.0,,,8.9,,1022.8,,images\img_2022-05-25_-23.5505_-46.6333.png
2022-05-26,16.9,10.0,24.0,0.0,,,7.9,,1022.3,,images\img_2022-05-26_-23.5505_-46.6333.png
2022-05-27,18.3,11.0,25.0,0.0,,,6.5,,1020.9,,images\img_2022-05-27_-23.5505_-46.6333.png
2022-05-28,17.9,12.3,25.1,0.0,,,8.3,,1017.4,,images\img_2022-05-28_-23.5505_-46.6333.png
2022-05-29,19.5,14.1,25.8,0.0,,,16.3,,1013.9,,images\img_2022-05-29_-23.5505_-46.6333.png
2022-05-30,21.1,17.0,26.4,0.0,,,15.3,,1012.1,,images\img_2022-05-30_-23.5505_-46.6333.png
2022-05-31,16.1,14.9,18.6,9.7,,,14.5,,1017.3,,images\img_2022-05-31_-23.5505_-46.6333.png
2022-06-01,17.3,15.1,22.1,2.4,,,8.4,,1016.4,,images\img_2022-06-01_-23.5505_-46.6333.png
2022-06-02,18.2,14.8,26.3,0.3,,,8.3,,1015.3,,images\img_2022-06-02_-23.5505_-46.6333.png
2022-06-03,15.0,13.3,17.4,1.2,,,14.1,,1020.8,,images\img_2022-06-03_-23.5505_-46.6333.png
2022-06-04,15.0,13.3,19.4,0.0,,,14.3,,1022.6,,images\img_2022-06-04_-23.5505_-46.6333.png
2022-06-05,15.7,12.7,20.7,0.0,,,11.0,,1021.0,,images\img_2022-06-05_-23.5505_-46.6333.png
2022-06-06,17.0,11.3,24.6,0.0,,,7.9,,1017.1,,images\img_2022-06-06_-23.5505_-46.6333.png
2022-06-07,18.0,14.3,24.8,3.1,,,11.2,,1014.1,,images\img_2022-06-07_-23.5505_-46.6333.png
2022-06-08,16.1,13.4,18.7,2.9,,,7.6,,1016.0,,images\img_2022-06-08_-23.5505_-46.6333.png
2022-06-09,16.1,12.7,20.8,0.0,,,5.1,,1017.9,,images\img_2022-06-09_-23.5505_-46.6333.png
2022-06-10,16.9,14.1,21.1,14.3,,,12.6,,1016.7,,images\img_2022-06-10_-23.5505_-46.6333.png
2022-06-11,14.5,11.9,17.9,1.1,,,6.6,,1018.7,,images\img_2022-06-11_-23.5505_-46.6333.png
2022-06-12,12.1,8.3,17.5,0.0,,,7.0,,1019.7,,images\img_2022-06-12_-23.5505_-46.6333.png
2022-06-13,10.9,6.5,16.1,0.0,,,9.6,,1023.1,,images\img_2022-06-13_-23.5505_-46.6333.png
2022-06-14,12.5,9.4,17.6,0.0,,,10.0,,1023.3,,images\img_2022-06-14_-23.5505_-46.6333.png
2022-06-15,13.5,10.4,19.4,0.2,,,8.6,,1021.8,,images\img_2022-06-15_-23.5505_-46.6333.png
2022-06-16,15.2,9.5,23.3,0.0,,,5.4,,1018.4,,images\img_2022-06-16_-23.5505_-46.6333.png
2022-06-17,16.6,8.4,23.7,0.0,,,13.0,,1013.3,,images\img_2022-06-17_-23.5505_-46.6333.png
2022-06-18,15.4,13.0,17.5,7.1,,,14.3,,1017.9,,images\img_2022-06-18_-23.5505_-46.6333.png
2022-06-19,14.3,12.4,19.6,0.4,,,12.9,,1022.0,,images\img_2022-06-19_-23.5505_-46.6333.png
2022-06-20,14.3,12.2,18.0,12.9,,,6.0,,1021.2,,images\img_2022-06-20_-23.5505_-46.6333.png
2022-06-21,17.2,12.1,24.5,0.0,,,10.2,,1018.7,,images\img_2022-06-21_-23.5505_-46.6333.png
2022-06-22,18.7,14.9,24.6,0.0,,,14.4,,1016.9,,images\img_2022-06-22_-23.5505_-46.6333.png
2022-06-23,18.6,13.9,25.4,0.0,,,11.1,,1018.1,,images\img_2022-06-23_-23.5505_-46.6333.png
2022-06-24,17.9,12.7,24.5,0.0,,,4.3,,1019.4,,images\img_2022-06-24_-23.5505_-46.6333.png
2022-06-25,15.3,12.1,20.5,0.2,,,10.9,,1021.5,,images\img_2022-06-25_-23.5505_-46.6333.png
2022-06-26,14.4,12.8,16.8,0.4,,,14.3,,1022.8,,images\img_2022-06-26_-23.5505_-46.6333.png
2022-06-27,14.4,11.7,19.8,0.0,,,11.8,,1021.7,,images\img_2022-06-27_-23.5505_-46.6333.png
2022-06-28,15.4,8.1,23.3,0.0,,,8.7,,1018.7,,images\img_2022-06-28_-23.5505_-46.6333.png
2022-06-29,17.3,13.2,23.3,0.0,,,16.9,,1016.4,,images\img_2022-06-29_-23.5505_-46.6333.png
2022-06-30,15.3,11.5,21.5,0.0,,,6.7,,1019.2,,images\img_2022-06-30_-23.5505_-46.6333.png
2022-07-01,14.1,8.9,21.8,0.0,,,8.3,,1019.7,,images\img_2022-07-01_-23.5505_-46.6333.png
2022-07-02,17.6,11.9,25.7,0.0,,,11.6,,1020.1,,images\img_2022-07-02_-23.5505_-46.6333.png
2022-07-03,17.4,10.2,25.3,0.0,,,6.3,,1022.9,,images\img_2022-07-03_-23.5505_-46.6333.png
2022-07-04,17.8,10.7,25.0,0.0,,,6.2,,1021.7,,images\img_2022-07-04_-23.5505_-46.6333.png
2022-07-05,16.7,11.8,23.7,0.0,,,10.8,,1020.0,,images\img_2022-07-05_-23.5505_-46.6333.png
2022-07-06,16.2,9.6,24.2,0.0,,,8.4,,1019.2,,images\img_2022-07-06_-23.5505_-46.6333.png
2022-07-07,17.8,13.0,24.3,0.0,,,11.3,,1019.7,,images\img_2022-07-07_-23.5505_-46.6333.png
2022-07-08,16.9,10.0,23.8,0.0,,,5.8,,1023.1,,images\img_2022-07-08_-23.5505_-46.6333.png
2022-07-09,15.8,11.0,22.6,0.0,,,8.3,,1023.6,,images\img_2022-07-09_-23.5505_-46.6333.png
2022-07-10,16.6,11.4,24.3,0.0,,,9.5,,1020.2,,images\img_2022-07-10_-23.5505_-46.6333.png
2022-07-11,17.8,12.9,24.1,0.0,,,14.4,,1015.8,,images\img_2022-07-11_-23.5505_-46.6333.png
2022-07-12,19.4,15.1,25.4,0.0,,,20.7,,1016.2,,images\img_2022-07-12_-23.5505_-46.6333.png
2022-07-13,15.1,13.9,17.0,0.0,,,15.6,,1022.4,,images\img_2022-07-13_-23.5505_-46.6333.png
2022-07-14,18.2,14.5,24.2,0.0,,,14.5,,1019.7,,images\img_2022-07-14_-23.5505_-46.6333.png
2022-07-15,19.2,14.3,26.2,0.0,,,13.1,,1016.1,,images\img_2022-07-15_-23.5505_-46.6333.png
2022-07-16,20.2,14.9,26.4,0.0,,,15.3,,1014.6,,images\img_2022-07-16_-23.5505_-46.6333.png
2022-07-17,19.2,15.2,26.9,0.0,,,12.9,,1019.5,,images\img_2022-07-17_-23.5505_-46.6333.png
2022-07-18,17.4,14.7,23.4,0.0,,,14.1,,1023.8,,images\img_2022-07-18_-23.5505_-46.6333.png
2022-07-19,18.9,15.5,24.8,0.0,,,9.6,,1023.2,,images\img_2022-07-19_-23.5505_-46.6333.png
2022-07-20,17.1,15.1,22.2,0.0,,,13.4,,1022.6,,images\img_2022-07-20_-23.5505_-46.6333.png
2022-07-21,18.0,14.6,24.4,0.0,,,7.6,,1019.9,,images\img_2022-07-21_-23.5505_-46.6333.png
2022-07-22,17.6,12.3,25.1,0.0,,,5.4,,1018.8,,images\img_2022-07-22_-23.5505_-46.6333.png
2022-07-23,18.0,11.4,25.2,0.0,,,4.7,,1018.7,,images\img_2022-07-23_-23.5505_-46.6333.png
2022-07-24,17.8,11.4,25.2,0.0,,,7.7,,1020.0,,images\img_2022-07-24_-23.5505_-46.6333.png
2022-07-25,17.5,11.6,25.1,0.0,,,7.1,,1020.8,,images\img_2022-07-25_-23.5505_-46.6333.png
2022-07-26,16.5,11.1,23.9,0.0,,,9.7,,1021.7,,images\img_2022-07-26_-23.5505_-46.6333.png
2022-07-27,17.5,13.6,25.2,0.0,,,8.0,,1020.1,,images\img_2022-07-27_-23.5505_-46.6333.png
2022-07-28,18.7,11.7,25.9,0.0,,,11.5,,1014.2,,images\img_2022-07-28_-23.5505_-46.6333.png
2022-07-29,17.1,11.6,23.2,3.7,,,13.3,,1013.1,,images\img_2022-07-29_-23.5505_-46.6333.png
2022-07-30,12.3,8.8,17.1,0.0,,,9.2,,1019.5,,images\img_2022-07-30_-23.5505_-46.6333.png
2022-07-31,12.6,7.8,20.7,0.0,,,8.5,,1020.8,,images\img_2022-07-31_-23.5505_-46.6333.png
2022-08-01,16.5,10.0,25.8,0.0,,,7.9,,1018.3,,images\img_2022-08-01_-23.5505_-46.6333.png
2022-08-02,17.5,11.6,25.2,0.0,,,7.5,,1018.6,,images\img_2022-08-02_-23.5505_-46.6333.png
2022-08-03,16.7,11.2,24.6,0.0,,,9.0,,1018.6,,images\img_2022-08-03_-23.5505_-46.6333.png
2022-08-04,19.2,11.5,27.8,0.0,,,11.0,,1014.1,,images\img_2022-08-04_-23.5505_-46.6333.png
2022-08-05,19.1,13.3,28.3,0.2,,,15.9,,1014.4,,images\img_2022-08-05_-23.5505_-46.6333.png
2022-08-06,15.3,11.7,21.4,0.0,,,15.0,,1018.6,,images\img_2022-08-06_-23.5505_-46.6333.png
2022-08-07,18.0,14.4,23.7,0.2,,,10.6,,1015.7,,images\img_2022-08-07_-23.5505_-46.6333.png
2022-08-08,17.4,15.3,21.1,6.4,,,11.5,,1017.4,,images\img_2022-08-08_-23.5505_-46.6333.png
2022-08-09,17.0,14.8,22.1,8.6,,,10.6,,1018.2,,images\img_2022-08-09_-23.5505_-46.6333.png
2022-08-10,14.3,10.1,16.6,10.1,,,26.5,,1014.5,,images\img_2022-08-10_-23.5505_-46.6333.png
2022-08-11,12.5,10.4,15.3,1.6,,,18.5,,1021.9,,images\img_2022-08-11_-23.5505_-46.6333.png
2022-08-12,13.7,10.9,18.9,0.0,,,13.7,,1024.3,,images\img_2022-08-12_-23.5505_-46.6333.png
2022-08-13,15.4,10.2,23.8,0.0,,,12.3,,1023.1,,images\img_2022-08-13_-23.5505_-46.6333.png
2022-08-14,16.3,9.8,24.0,0.0,,,10.2,,1020.1,,images\img_2022-08-14_-23.5505_-46.6333.png
2022-08-15,18.4,12.4,25.9,0.0,,,12.7,,1015.4,,images\img_2022-08-15_-23.5505_-46.6333.png
2022-08-16,20.3,14.7,28.0,0.0,,,13.9,,1013.7,,images\img_2022-08-16_-23.5505_-46.6333.png
